id,cena,tip,po_izn,lokacija,grad,opstina,naselje,ulica,povrsina,stanje,sprat,godina,spratnost,uknjizenost,grejanje,sobnost,parking,garaza,useljivo,lift,infrastruktura,tipobjekata,namestenost,opremljenost,unutrasnje,tipobjekta,kupatila,plac,etaza,url,kombinovana-lokacija,rastojanje,trajanje
133,160000.0,stan,prodaja,"Gornji Dorćol, Dorćol, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Dorćol,Strahinjića Bana,44.0,,5,,5.0,da,centralno grejanje,1.0,ne,,,0,terasa,,prazno ,"telefon, klima",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/gornji-dorcol-dorcol-stari-grad-opstina-beograd/jednosoban-stan/646c9456879b40a839007dae,"Strahinjića Bana,Stari Grad opština",0.978,4.083333333333333
135,272448.0,stan,prodaja,"Crveni Krst Vračar, Vračar, Beograd",Beograd,Vračar,Crveni Krst Vračar,Cerska-Vračar,82.0,novo,2,2023.0,3.0,da,,3.0,ne,1 garažno mesto,da,1.0,terasa,,,,,,,,,https://www.4zida.rs/prodaja-stanova/crveni-krst-vracar-vracar-beograd/trosoban-stan/648065722f4ec57b2d0ef2ab,"Cerska-Vračar,Vračar",3.533,12.666666666666666
137,60000.0,stan,prodaja,"Zvezdarska Šuma, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Zvezdarska Šuma,Volgina,29.0,uobičajeno stanje,3,,4.0,da,grejanje na struju,1.0,ne,,,0,,,prazno ,telefon,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/zvezdarska-suma-zvezdara-opstina-beograd/jednosoban-stan/648f10c4e92d855b8f0db6fe,"Volgina,Zvezdara opština",4.543,13.883333333333333
139,600000.0,stan,prodaja,"Skupština, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Skupština,Dragoslava Jovanovića,114.0,renovirano,3,,5.0,da,etažno grejanje,4.0,ne,,,0,"terasa, lođa",,namešteno ,"interfon, Kanalizacija",,,,,,https://www.4zida.rs/prodaja-stanova/skupstina-stari-grad-opstina-beograd/cetvoroiposoban-stan/6303837deb640e098c0e5eea,"Dragoslava Jovanovića,Stari Grad opština",0.824,3.05
141,550000.0,stan,prodaja,"Vračar, Beograd",Beograd,Vračar,,Prote Mateje,167.0,novo,1,,6.0,da,centralno grejanje,5.0,ne,1 garažno mesto,da,1.0,terasa,,,telefon,,,,,,https://www.4zida.rs/prodaja-stanova/vracar-beograd/petosoban-stan/648064c32f4ec57b2d0eedf8,"Prote Mateje,Vračar",2.138,7.666666666666667
143,115000.0,stan,prodaja,"Konjarnik, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Konjarnik,Mirka Sandića,38.0,novo,6,,6.0,ne,centralno grejanje,2.0,ne,,,2.0,"prilaz za invalide, dvorište, terasa",,,"telefon, kablovska",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/konjarnik-zvezdara-opstina-beograd/dvosoban-stan/63c01e03b00ec4a1090fa1cc,"Mirka Sandića,Zvezdara opština",8.843,16.55
144,200000.0,stan,prodaja,"Konjarnik, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Konjarnik,Mirka Sandića,65.0,u izgradnji,5,,5.0,ne,centralno grejanje,3.0,ne,,,2.0,"dvorište, terasa",,,"telefon, kablovska, klima","kupatilo, toalet ",,1.0,,,https://www.4zida.rs/prodaja-stanova/konjarnik-zvezdara-opstina-beograd/trosoban-stan/63c01f1e1d42680d5800208d,"Mirka Sandića,Zvezdara opština",8.843,16.55
145,186000.0,stan,prodaja,"Konjarnik, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Konjarnik,Mirka Sandića 1,60.0,u izgradnji,6,,6.0,ne,centralno grejanje,2.0,ne,,,2.0,terasa,,,"telefon, kablovska, klima",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/konjarnik-zvezdara-opstina-beograd/dvosoban-stan/63c021652957f6c5390780f5,"Mirka Sandića 1,Zvezdara opština",8.903,16.7
146,480000.0,stan,prodaja,"Dorćol, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Dorćol,Venizelosova,120.0,novo,2,2022.0,7.0,da,centralno grejanje,4.0,ne,1 garažno mesto,,1.0,terasa,,,telefon,,,,,,https://www.4zida.rs/prodaja-stanova/dorcol-stari-grad-opstina-beograd/cetvorosoban-stan/645ce856b0587d37f309e90e,"Venizelosova,Stari Grad opština",0.938,3.8333333333333335
149,215600.0,stan,prodaja,"Cvetanova Ćuprija, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Cvetanova Ćuprija,Cvetanova Ćuprija,104.0,novo,5,2023.0,5.0,,etažno grejanje,4.0,da,1 garažno mesto,,1.0,terasa,,prazno ,"kablovska, internet, interfon, klima",,,,,,https://www.4zida.rs/prodaja-stanova/cvetanova-cuprija-zvezdara-opstina-beograd/cetvorosoban-stan/64dcdbfb65d24ea51e0d9d1c,"Cvetanova Ćuprija,Zvezdara opština",10.48,15.866666666666667
150,149200.0,stan,prodaja,"Cvetanova Ćuprija, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Cvetanova Ćuprija,Cvetanova Ćuprija,72.0,novo,4,2023.0,5.0,,etažno grejanje,3.0,da,1 garažno mesto,,1.0,terasa,,prazno ,"kablovska, internet, interfon, klima",,,,,,https://www.4zida.rs/prodaja-stanova/cvetanova-cuprija-zvezdara-opstina-beograd/trosoban-stan/64dcdbfc65d24ea51e0d9d1f,"Cvetanova Ćuprija,Zvezdara opština",10.48,15.866666666666667
151,133100.0,stan,prodaja,"Cvetanova Ćuprija, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Cvetanova Ćuprija,Cvetanova Ćuprija,64.0,,1,2023.0,5.0,,,2.0,ne,,,0,,,prazno ,,,,,,,https://www.4zida.rs/prodaja-stanova/cvetanova-cuprija-zvezdara-opstina-beograd/dvoiposoban-stan/64dcdbfe65d24ea51e0d9d22,"Cvetanova Ćuprija,Zvezdara opština",10.48,15.866666666666667
152,440000.0,stan,prodaja,"Donji Dorćol, Dorćol, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Dorćol,Donji Dorćol,133.0,novo,4,,6.0,da,centralno grejanje,6.0,da,1 garažno mesto,da,1.0,terasa,,prazno ,"telefon, kablovska, internet, interfon, klima",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/donji-dorcol-dorcol-stari-grad-opstina-beograd/sestosoban-stan/6425d1f90c4f0f0cff05ca8c,"Donji Dorćol,Stari Grad opština",1.538,5.716666666666667
154,227000.0,stan,prodaja,"Slavija, Vračar, Beograd",Beograd,Vračar,Slavija,Deligradska,78.0,renovirano,5,1965.0,6.0,da,grejanje na struju,2.0,ne,,,1.0,"podrum, terasa",,,"kablovska, internet, interfon, TV, klima, Kanalizacija",kuhinja ,,,,,https://www.4zida.rs/prodaja-stanova/slavija-vracar-beograd/dvosoban-stan/63b9451fc43b8d4ca10dc8ad,"Deligradska,Vračar",2.051,7.983333333333333
156,300000.0,stan,prodaja,"Crveni Krst, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Crveni Krst,Kajmakčalanska,80.0,,4,,5.0,da,centralno grejanje,3.0,ne,,,0,terasa,,prazno ,telefon,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/crveni-krst-zvezdara-opstina-beograd/trosoban-stan/61817061d05fd4453a29bd03,"Kajmakčalanska,Zvezdara opština",3.222,12.583333333333334
157,169900.0,stan,prodaja,"Đeram, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Đeram,Đevđelijska,100.0,,0,,5.0,,centralno grejanje,3.0,ne,,,0,,,prazno ,telefon,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/djeram-zvezdara-opstina-beograd/trosoban-stan/61728c7d13e28c64e7742918,"Đevđelijska,Zvezdara opština",3.599,12.95
158,160000.0,stan,prodaja,"Politika, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Politika,Hilandarska,49.0,uobičajeno stanje,4,,4.0,da,centralno grejanje,1.0,ne,,da,0,terasa,,prazno ,,,,,,,https://www.4zida.rs/prodaja-stanova/politika-stari-grad-opstina-beograd/jednoiposoban-stan/637f6d485e3ff89803063182,"Hilandarska,Stari Grad opština",0.861,4.783333333333333
160,104000.0,stan,prodaja,"Istočni Vračar, Vračar, Beograd",Beograd,Vračar,Istočni Vračar,Lazarevićeva,29.0,uobičajeno stanje,2,,3.0,da,grejanje na struju,1.0,da,,da,0,podrum,,prazno ,"telefon, kablovska, internet, interfon",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/istocni-vracar-vracar-beograd/jednosoban-stan/64cacb0f4ed21e95fa07de17,"Lazarevićeva,Vračar",1.146,4.516666666666667
162,207550.0,stan,prodaja,"Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Kapetana Miloša Žunjića,118.0,novo,2,,4.0,,etažno grejanje,5.0,da,1 garažno mesto,,1.0,terasa,,prazno ,"telefon, interfon, klima",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/mirijevo-zvezdara-opstina-beograd/petosoban-stan/644b92debe1630c41507614e,"Kapetana Miloša Žunjića,Zvezdara opština",9.525,21.983333333333334
163,146528.0,stan,prodaja,"Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Kapetana Miloša Žunjića,83.0,novo,1,,4.0,,etažno grejanje,4.0,da,1 garažno mesto,,1.0,terasa,,prazno ,"telefon, interfon, klima",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/mirijevo-zvezdara-opstina-beograd/cetvorosoban-stan/644b92debe1630c41507614b,"Kapetana Miloša Žunjića,Zvezdara opština",9.525,21.983333333333334
164,456000.0,stan,prodaja,"Lion, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Lion,Batutova,162.0,uobičajeno stanje,3,1975.0,4.0,da,etažno grejanje,6.0,da,,,0,lođa,,prazno ,telefon,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/lion-zvezdara-opstina-beograd/sestosoban-stan/644b92ddbe1630c415076148,"Batutova,Zvezdara opština",4.373,12.883333333333333
165,590000.0,stan,prodaja,"Knez Mihailova, Beograd centar, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Beograd centar,Dositejeva,151.0,uobičajeno stanje,1,,3.0,,etažno grejanje,4.0,ne,,,0,terasa,,prazno ,telefon,kupatila (2) ,,2.0,,,https://www.4zida.rs/prodaja-stanova/knez-mihailova-beograd-centar-stari-grad-opstina-beograd/cetvorosoban-stan/63e50f552c234c7a620d20a0,"Dositejeva,Stari Grad opština",0.646,3.05
167,282000.0,stan,prodaja,"Kalenić, Vračar, Beograd",Beograd,Vračar,Kalenić,Cerska,92.0,,2,2023.0,4.0,,,4.0,ne,,,1.0,terasa,,prazno ,,,,,,,https://www.4zida.rs/prodaja-stanova/kalenic-vracar-beograd/cetvorosoban-stan/63b6c324703d6987e2061b8d,"Cerska,Vračar",3.533,12.666666666666666
169,160300.0,stan,prodaja,"Padina, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Padina,bgd,64.0,u izgradnji,1,,4.0,da,centralno grejanje,3.0,ne,,,1.0,alarm,,prazno ,"telefon, kablovska",,,,,,https://www.4zida.rs/prodaja-stanova/padina-zvezdara-opstina-beograd/trosoban-stan/6464a2086148237bbf0bef19,"bgd,Zvezdara opština",11.341,18.35
170,598000.0,stan,prodaja,"Lion, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Lion,Silvija Kranjčevića,172.0,uobičajeno stanje,1,,3.0,da,centralno grejanje,5.0,ne,1 garažno mesto,,0,"podrum, lođa",,namešteno ,"telefon, kablovska, internet, interfon",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/lion-zvezdara-opstina-beograd/petosoban-stan/64db4e164bed6b93700e7625,"Silvija Kranjčevića,Zvezdara opština",3.941,13.216666666666667
171,240000.0,stan,prodaja,"Kluz, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Kluz,Voje Veljkovića,92.0,,4,,5.0,,centralno grejanje,6.0,ne,1 garažno mesto,,0,terasa,,prazno ,telefon,kupatila (4) ,,4.0,,,https://www.4zida.rs/prodaja-stanova/kluz-zvezdara-opstina-beograd/sestosoban-stan/6221eb5126f3507afc40e843,"Voje Veljkovića,Zvezdara opština",6.047,19.166666666666668
172,220000.0,stan,prodaja,"Beograd centar, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Beograd centar,Hilandarska,67.0,,1,1938.0,2.0,da,etažno grejanje,2.0,ne,,da,0,,,,"telefon, interfon",,,,,,https://www.4zida.rs/prodaja-stanova/beograd-centar-stari-grad-opstina-beograd/dvoiposoban-stan/5a68d847b70c593fc41a221d,"Hilandarska,Stari Grad opština",0.861,4.783333333333333
174,160000.0,stan,prodaja,"Kalenić, Vračar, Beograd",Beograd,Vračar,Kalenić,Mileševska,60.0,,4,,4.0,da,centralno grejanje,2.0,ne,,,0,terasa,,prazno ,"telefon, kablovska",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/kalenic-vracar-beograd/dvoiposoban-stan/643e55c56a04c0ccab025705,"Mileševska,Vračar",2.886,11.3
176,220000.0,stan,prodaja,"Vukov Spomenik, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Vukov Spomenik,Zahumska,91.0,,5,,10.0,da,centralno grejanje,4.0,ne,,,0,terasa,,prazno ,telefon,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/vukov-spomenik-zvezdara-opstina-beograd/cetvorosoban-stan/648ae7406fa0afbb36033001,"Zahumska,Zvezdara opština",2.728,10.116666666666667
177,194000.0,stan,prodaja,"Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Vlastimira Đuze Stojiljkovića,143.0,novo,1,,3.0,da,etažno grejanje,3.0,ne,,da,0,terasa,,,,,,,,,https://www.4zida.rs/prodaja-stanova/mirijevo-zvezdara-opstina-beograd/trosoban-stan/64b281d3061b4625960f9699,"Vlastimira Đuze Stojiljkovića,Zvezdara opština",9.203,20.616666666666667
178,86400.0,stan,prodaja,"Olimp, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Olimp,Milana Rakića,32.0,novo,5,,5.0,da,etažno grejanje,1.0,ne,,,1.0,terasa,,namešteno ,"kablovska, internet, interfon, TV, klima, veš mašina, sudo mašina, frižider, šporet, ležaj",kuhinja ,,,,,https://www.4zida.rs/prodaja-stanova/olimp-zvezdara-opstina-beograd/jednoiposoban-stan/64da0f3bd8fd650b8e0a6947,"Milana Rakića,Zvezdara opština",5.045,14.75
179,285000.0,stan,prodaja,"Beograd centar, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Beograd centar,BALKANSKA,60.0,,1,,4.0,da,centralno grejanje,2.0,ne,,,1.0,,,,telefon,,,,,,https://www.4zida.rs/prodaja-stanova/beograd-centar-stari-grad-opstina-beograd/dvosoban-stan/63fca05ab56ec88ee4089efb,"BALKANSKA,Stari Grad opština",0.37,1.6166666666666667
181,230000.0,stan,prodaja,"Bajlonijeva Pijaca, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Bajlonijeva Pijaca,Drinčićeva,92.0,luksuzno,5,,5.0,da,centralno grejanje,2.0,ne,,da,0,"podrum, terase (2)",,namešteno ,"centralna klima, veš mašina, kuhinjski elementi, frižider, zamrzivač, mikrotalasna rerna, rerna, šporet","kupatilo, kuhinja, ostava ",,1.0,,,https://www.4zida.rs/prodaja-stanova/bajlonijeva-pijaca-stari-grad-opstina-beograd/dvoiposoban-stan/6421892bf83739a3c60abc73,"Drinčićeva,Stari Grad opština",1.124,5.233333333333333
182,180000.0,stan,prodaja,"Crveni Krst Vračar, Vračar, Beograd",Beograd,Vračar,Crveni Krst Vračar,Cerska,62.0,novo,3,,4.0,,centralno grejanje,3.0,ne,1 garažno mesto,da,1.0,terasa,,prazno ,"telefon, kablovska, internet, interfon, klima",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/crveni-krst-vracar-vracar-beograd/trosoban-stan/624f3ee9db9a9c1ff73095d3,"Cerska,Vračar",3.533,12.666666666666666
184,131100.0,stan,prodaja,"Bulbulder, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Bulbulder,Krfska,44.0,novo,2,,5.0,ne,centralno grejanje,2.0,ne,1 garažno mesto,,1.0,terasa,,prazno ,klima,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/bulbulder-zvezdara-opstina-beograd/dvoiposoban-stan/64b14037697fbfe4e704e2b6,"Krfska,Zvezdara opština",3.595,11.733333333333333
185,67000.0,stan,prodaja,"Cvetkova Pijaca, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Cvetkova Pijaca,Dr Velizara Kosanovica,29.0,održavano,-2,,5.0,da,TA peć,1.0,ne,,da,0,,,namešteno ,"kablovska, TV, klima, veš mašina, kuhinjski elementi, frižider, zamrzivač, mikrotalasna rerna, rerna, šporet, ležaj, plakar","kupatilo, kuhinja, ostava ",,1.0,,,https://www.4zida.rs/prodaja-stanova/cvetkova-pijaca-zvezdara-opstina-beograd/jednoiposoban-stan/64622890a6f965bfc803dcba,"Dr Velizara Kosanovica,Zvezdara opština",5.437,17.033333333333335
186,139000.0,stan,prodaja,"Učiteljsko Naselje, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Učiteljsko Naselje,Kačićeva,66.0,uobičajeno stanje,0,,2.0,da,etažno grejanje,2.0,da,,da,0,,,prazno ,"telefon, kablovska",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/uciteljsko-naselje-zvezdara-opstina-beograd/dvoiposoban-stan/643aa7188997eeb710015da8,"Kačićeva,Zvezdara opština",6.175,19.516666666666666
187,233000.0,stan,prodaja,"Kosančićev Venac, Beograd centar, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Beograd centar,Maršala Birjuzova,52.0,uobičajeno stanje,2,,4.0,da,,2.0,ne,,,1.0,terasa,,prazno ,telefon,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/kosancicev-venac-beograd-centar-stari-grad-opstina-beograd/dvoiposoban-stan/621a2163afc87e4cd23a7f03,"Maršala Birjuzova,Stari Grad opština",0.884,3.533333333333333
188,240000.0,stan,prodaja,"Knez Mihailova, Beograd centar, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Beograd centar,Knez Mihailova,84.0,uobičajeno stanje,-1,1960.0,-1.0,da,grejanje na struju,3.0,da,,da,0,"podrum, terasa",,namešteno ,"telefon, kablovska","kupatilo, toalet, kuhinja, ostava ",,1.0,,,https://www.4zida.rs/prodaja-stanova/knez-mihailova-beograd-centar-stari-grad-opstina-beograd/trosoban-stan/639e38eee9ce9b6d870753b7,"Knez Mihailova,Stari Grad opština",0.986,4.516666666666667
189,180000.0,stan,prodaja,"Skupština, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Skupština,Kosovska,47.0,uobičajeno stanje,5,1960.0,7.0,da,centralno grejanje,2.0,ne,,,1.0,"podrum, terasa",,prazno ,,"kupatilo, kuhinja, ostava ",,1.0,,,https://www.4zida.rs/prodaja-stanova/skupstina-stari-grad-opstina-beograd/dvosoban-stan/63b5fc6b94373cdea60b133d,"Kosovska,Stari Grad opština",0.718,3.933333333333333
190,900000.0,stan,prodaja,"Crveni Krst Vračar, Vračar, Beograd",Beograd,Vračar,Crveni Krst Vračar,Vukice Mitrović( sa garažom i parkingom),325.0,novo,5,,5.0,da,grejanje na struju,4.0,da,1 garažno mesto,da,1.0,terasa,,,"telefon, klima",,,,,,https://www.4zida.rs/prodaja-stanova/crveni-krst-vracar-vracar-beograd/cetvorosoban-stan/64c68d70387c56932a01e6c1,"Vukice Mitrović( sa garažom i parkingom),Vračar",3.305,11.35
192,101952.0,stan,prodaja,"Mirijevo III, Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Škole Pavle Savića,56.0,novo,2,,4.0,da,etažno grejanje,2.0,da,1 garažno mesto,,0,terasa,,prazno ,,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/mirijevo-iii-mirijevo-zvezdara-opstina-beograd/dvoiposoban-stan/648871748f72944ac10861a2,"Škole Pavle Savića,Zvezdara opština",10.253,15.283333333333333
193,190000.0,stan,prodaja,"Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Rudi Čajaveca,84.0,uobičajeno stanje,1,,3.0,,centralno grejanje,4.0,ne,,,0,"podrum, terasa",,prazno ,"telefon, kablovska, internet, interfon",kupatila (2) ,,2.0,,,https://www.4zida.rs/prodaja-stanova/mirijevo-zvezdara-opstina-beograd/cetvorosoban-stan/64b0054efc1dbf06f60324fa,"Rudi Čajaveca,Zvezdara opština",9.591,21.716666666666665
194,36000.0,stan,prodaja,"Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Koste Nađa,26.0,,5,,5.0,,centralno grejanje,0.0,ne,,,0,,,prazno ,telefon,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/mirijevo-zvezdara-opstina-beograd/garsonjera/64888a6ddb00fd4d2e051864,"Koste Nađa,Zvezdara opština",9.395,20.85
195,229000.0,stan,prodaja,"Atelje 212, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Atelje 212,Svetogorska,68.0,uobičajeno stanje,4,1939.0,4.0,da,etažno grejanje,3.0,ne,,da,0,podrum,,prazno ,"telefon, kablovska","kupatilo, kuhinja ",,1.0,,,https://www.4zida.rs/prodaja-stanova/atelje-212-stari-grad-opstina-beograd/trosoban-stan/5ba394b0ad85023c130af714,"Svetogorska,Stari Grad opština",0.786,4.116666666666666
196,355000.0,stan,prodaja,"Kalemegdan, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Kalemegdan,Jevrejska 16,106.0,,2,1923.0,2.0,da,TA peć,3.0,ne,,,0,,,,,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/kalemegdan-stari-grad-opstina-beograd/trosoban-stan/605b32dcfa89f34b6f31d9a7,"Jevrejska 16,Stari Grad opština",1.687,6.4
197,580000.0,stan,prodaja,"Beograd centar, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Beograd centar,Beograd centar,242.0,renovirano,5,,7.0,da,etažno grejanje,7.0,ne,,,1.0,terase (2),,prazno ,,"kupatila (2), toaleti (2) ",,2.0,,,https://www.4zida.rs/prodaja-stanova/beograd-centar-stari-grad-opstina-beograd/sedmosoban-stan/5f4e9c93b44fe41fac29c7bb,"Beograd centar,Stari Grad opština",1.615,6.266666666666667
199,866115.0,stan,prodaja,"Hram Svetog Save, Neimar, Vračar, Beograd",Beograd,Vračar,Neimar,Hram Svetog Save,192.0,novo,7,2023.0,8.0,,centralno grejanje,5.0,ne,1 garažno mesto,,1.0,terasa,,prazno ,"telefon, kablovska, internet, interfon, klima",kupatila (3+) ,,3.0,,,https://www.4zida.rs/prodaja-stanova/hram-svetog-save-neimar-vracar-beograd/petosoban-stan/64c4164daf2e73b77f0f8805,"Hram Svetog Save,Vračar",2.095,7.983333333333333
201,214480.0,stan,prodaja,"Đeram, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Đeram,Šabačka,76.0,u izgradnji,5,,6.0,,etažno grejanje,3.0,ne,1 garažno mesto,,1.0,"terasa, lođa",,prazno ,telefon,kupatila (2) ,,2.0,,,https://www.4zida.rs/prodaja-stanova/djeram-zvezdara-opstina-beograd/troiposoban-stan/64d678e49c199cafac082779,"Šabačka,Zvezdara opština",3.835,12.6
202,192000.0,stan,prodaja,"Vukov Spomenik, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Vukov Spomenik,Ruzveltova,59.0,,6,2017.0,7.0,,,2.0,ne,,,0,,,,,,,,,,https://www.4zida.rs/prodaja-stanova/vukov-spomenik-zvezdara-opstina-beograd/dvosoban-stan/64aeeb6c3ca88eca46079d11,"Ruzveltova,Zvezdara opština",2.823,9.916666666666666
203,162400.0,stan,prodaja,"Lion, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Lion,Radojke Lakic,57.0,,1,1955.0,1.0,da,grejanje na struju,2.0,ne,,da,0,podrum,,,telefon,,,,,,https://www.4zida.rs/prodaja-stanova/lion-zvezdara-opstina-beograd/dvosoban-stan/64aeece23ca88eca46079d82,"Radojke Lakic,Zvezdara opština",5.027,15.8
208,220100.0,stan,prodaja,"Crveni Krst Vračar, Vračar, Beograd",Beograd,Vračar,Crveni Krst Vračar,crveni krst,71.0,novo,3,2020.0,6.0,da,centralno grejanje,3.0,ne,1 garažno mesto,,1.0,terasa,,,"telefon, kablovska, internet, klima","kupatila (2), kuhinja ",,2.0,,,https://www.4zida.rs/prodaja-stanova/crveni-krst-vracar-vracar-beograd/trosoban-stan/644cea1b4a5a1be1590fbf7d,"crveni krst,Vračar",3.792,13.2
210,190000.0,stan,prodaja,"Cvetkova Pijaca, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Cvetkova Pijaca,Koste Abraševića,70.0,renovirano,-1,2010.0,-1.0,da,,2.0,ne,1 garažno mesto,,1.0,terasa,,,"kablovska, TV, klima, Kanalizacija",,,,,,https://www.4zida.rs/prodaja-stanova/cvetkova-pijaca-zvezdara-opstina-beograd/dvosoban-stan/645f7cfd2d285ea8df086883,"Koste Abraševića,Zvezdara opština",4.915,15.166666666666666
